Video ID,User Name,Comment
Kk1P_91DaBI,GX GAMING,"<a href=""https://youtu.be/4S1LByh60Zs"">https://youtu.be/4S1LByh60Zs</a>"
Kk1P_91DaBI,syed ahmad,Never thought I will miss warni when he was playing....
Kk1P_91DaBI,Sasanka Kasun,RIP Shane Warne!🕊<br>LEGEND♥️
Kk1P_91DaBI,A K,Rip Warne 😢
Kk1P_91DaBI,parikshit,Love 💕😘😘 you so much for Shane Warne<br>🙏🙏🙏🙏 Forever ♾️<br>Greatest bowler in the world
Kk1P_91DaBI,Ansh Tiwari,R.I.P SIR
Kk1P_91DaBI,Foysal Mia,Shenual went with a legendary and Rashid Khan and a both in the era of the best two
Kk1P_91DaBI,Foysal Mia,Shenwan was legendary in his time and our Rashid Khan style is the best in the world now.
Kk1P_91DaBI,Abdulmalik,King 👑 rashid is better ❤
Kk1P_91DaBI,LEGEND GAMER M,Achaa
Kk1P_91DaBI,Samsung,Shane Warne with Rashid Khan 🤣🤣🤣<br>What a comparison...<br>It&#39;s like comparing Beethoven to himesh reshamiyaa 🤣🤣
Kk1P_91DaBI,Personal Account,Shane Warn is best
Kk1P_91DaBI,atiqullah rasoly,RASHID KHAN ❤
Kk1P_91DaBI,Samip Karki,For releasing every secrect of rashid for batsman❤love both legends
Kk1P_91DaBI,Fear Fear,Best
Kk1P_91DaBI,Saad Faisal,legend of cricket we love you Shane Warne
Kk1P_91DaBI,Udayakumar NC,It has a mistake legend of spin
Kk1P_91DaBI,Gᴇᴇᴋ B YT,R.I.P Shane Waren 🥺😪
Kk1P_91DaBI,Islam Wali,King 🇦🇫🇦🇫
Kk1P_91DaBI,Enayat Yousufzai,❤❤🇦🇫🇦🇫♥️♥️🦁🦁🦁💪💪💪💪
Kk1P_91DaBI,saad riaz,We miss Shane Warne alot........R.I.P
Kk1P_91DaBI,DOG 🐕 LOVERs,"<a href=""https://youtube.com/shorts/OOfmpcjblrM?feature=share"">https://youtube.com/shorts/OOfmpcjblrM?feature=share</a>"
Kk1P_91DaBI,Legend AbdullahYT,My favourite cricket player is M.Rizwan
Kk1P_91DaBI,Legend AbdullahYT,My favourite cricket player is Rashid khan
Kk1P_91DaBI,Hassan Playz,RIP Shane Warne
Kk1P_91DaBI,lb esports,RIP LEGEND
Kk1P_91DaBI,Andrea Brambati,"What a gentleman, so sad He&#39;s gone."
Kk1P_91DaBI,Zweqt gaming,I thought Shane was dead i am so dumb lol...thank god he is alive
Kk1P_91DaBI,Ottoman Edits,"brilliant ball <a href=""https://www.youtube.com/watch?v=Kk1P_91DaBI&amp;t=2m57s"">2:57</a><br>I am sure he is bowling even better in heaven<br>Rip legend"
Kk1P_91DaBI,nasim Anwar,Shane Warne the best Australian bowler rip
Kk1P_91DaBI,InYourDream YT,2 legends 👑👑
Kk1P_91DaBI,Romaisa Naushad,"Rip rahid khan legend of cricket My favorite  cricketer alog with babar azam ,😭😭😭😭😭😭😭😭😞"
Kk1P_91DaBI,Kapil,Legends never die.
Kk1P_91DaBI,R@vi,That stupid keeper blocked the whole view. He should be a bit further from the stamp
Kk1P_91DaBI,Mahesha Sajeewani,wanindu &gt; rashind
Kk1P_91DaBI,RG,RIP Legend. Now Lyon getting embarrassed in India.
Kk1P_91DaBI,Ashwin Khambadkone,All new bowlers are chuckers! see Warnie style and compare it with Rashid
Kk1P_91DaBI,Gaming with Yadiv™,I suddenly remember that Shane Warne died and head to the comments.All are “RIP SHANE WARNE”😢❤️✨
Kk1P_91DaBI,Mitch09,Does Rashid play real mans cricket? (test?)
Kk1P_91DaBI,Siddhartha Choudhury,RIP Warnie 🙏🙏
hLldTJApR4s,Shooohey,"Not in a sexual way, but their relationship is full of love. It&#39;s proof that they trust each other so much. It is sad to see this and interpret it in a sexual way. The masses are quick to make that connection, but it is too short-sighted. You can see that they are comfortable with each other&#39;s closeness in everything they do, including skinship, daily conversation and playing together. As well as their friendship, it is quite valuable and precious that they trust each other so much and get on so well with each other. Again and again, not in a sexual way, but their relationship is full of love."
hLldTJApR4s,Javenarch,I hope they have made out a bit...or a lot
hLldTJApR4s,S MÜ,They Are so free
hLldTJApR4s,S T,Omg the wee kiss 😍😍😍
hLldTJApR4s,Ritayan Mukherjé,💀💀💀
hLldTJApR4s,Spudbud1802,"There’s a reason when I went to my first Big Bash game there was a sign by a fan that said “ Zampa, give us your panties!!”"
hLldTJApR4s,games warrior,I think they forget that What Allah did to the people of LUT Astaghfirullah may Allah guide us All Ameen.
hLldTJApR4s,Mithusha Fernando,Zampa is my  favourite..Love from sri lanka🇱🇰❤️😘
hLldTJApR4s,Jk's Banana milk💜️💚,Their cute bromance🤗
hLldTJApR4s,Limra Chanel,Ye Rista kya kahlata hai
hLldTJApR4s,Balkar Jattana,Very nice 🙂🙂
hLldTJApR4s,cherrybean,&quot;It&#39;s natural as you can see&quot; <br><br><b>casually kisses</b> <br>we love it here!
hLldTJApR4s,Prashant Patle,Is it Bromance or Romance .....<br>Just asking😂
hLldTJApR4s,Mark Fuller,🤣🤣🤣 they were such good sports... One of the funniest sports interviews
hLldTJApR4s,em d,"Stoinis is no more than a show pony, he&#39;s done sweet f all for the Stars in quite some time yet he carries himself like he&#39;s a god.<br>You&#39;re only a human who plays hot and cold cricket so get a grip.<br>No champion in most peoples book."
hLldTJApR4s,Trent McDonald,Wow I’m worried bout these 2
hLldTJApR4s,InsularesHDxo,They are very comfortable
hLldTJApR4s,LIFE & MUSIC with SS,"<a href=""http://www.youtube.com/results?search_query=%23zoinis"">#Zoinis</a> forever 🤩"
hLldTJApR4s,Imdadullah Rostam,They would make a great couple
hLldTJApR4s,Thushara Kumudumal,Favorite two players ❤️‍🔥
hLldTJApR4s,MOHAMMED YASAR ARAFATH,Jack pimpims 440 gays liked u r comment
hLldTJApR4s,Vanshika Shrivastava,Zampa💘
hLldTJApR4s,Figure Skater Jen,“You up?” LMAO
hLldTJApR4s,HAUS OF ROSA,I&#39;m in love
hLldTJApR4s,DISCONNECT,For more friendships like that! 😍😍😍😍😍😍😍😍
hLldTJApR4s,Jyothi Eesam,two gayes
hLldTJApR4s,anushkaLOLS,They&#39;re so adorable  😭
hLldTJApR4s,Mujeeb Yousafzai,Both r gays OMG 😱
hLldTJApR4s,Manuelita Cocco,Los que vinimos de tiktok
hLldTJApR4s,Gia,Alguien viene de tiktok? JAJAJA
hLldTJApR4s,rahul jaz,Dhoni and jadeja are gays
hLldTJApR4s,rahul jaz,Virat Kohli and Pant are gays
hLldTJApR4s,Mr Anatoly,I have not words 😭🤣😂😂😅🙈🙈🙈🙈
hLldTJApR4s,tshepo moeletsi,"Love how they produced that video scene, just pure art"
hLldTJApR4s,B.Max17,What are you pair of idiots trying to prove
hLldTJApR4s,Bindu,what is bromance
hLldTJApR4s,Yatharth Tripathi,"<a href=""https://www.youtube.com/watch?v=hLldTJApR4s&amp;t=2m41s"">2:41</a>  Come onn!......Get a room😂"
hLldTJApR4s,Anshuman Sinha,"Love these boys! Men need more touch, just like we did when we were 10 years old and were just being friends."
hLldTJApR4s,famous9415,"Men should not feel ashamed of showing their love to other men , is 2021 and people still thinking the affection defines a sexual orientation"
hLldTJApR4s,Millevenon 585,They are already married on a different earth.
hLldTJApR4s,Malika,Who here from tik tok
hLldTJApR4s,Xm_ qi,Who’s here from tiktok
hLldTJApR4s,rafael,WE STAN
hLldTJApR4s,Eve mendez,2021?
hLldTJApR4s,lucas vicente,Garota de Ipanema in the background 😂👏🏻
hLldTJApR4s,shaziecomedy,That&#39;s so weird
hLldTJApR4s,Amit Kumar,Ab samajh aya stonis rcb sai kyu nikla ye dono rahte to mahual bigad dete team ka .😊😊😊2😊
hLldTJApR4s,NIHAL SINGH SISODIYA,They r adorable
hLldTJApR4s,Spade Jaxon,"<a href=""https://www.youtube.com/watch?v=hLldTJApR4s&amp;t=2m41s"">2:41</a>"
hLldTJApR4s,Rahul singh,O my goo turu la
hLldTJApR4s,Zoomi Vlogs,Love you stoinis ❤️ from Pakistan ❤️❤️
hLldTJApR4s,naved khan,Girl from Ipanema playing in the background if anyone was wondering
hLldTJApR4s,मैक सिक्वेरा (Mack Sequeira),If they get married - their names would be : <br>Marcus Zampa &amp; Adam Stoinis 🤣🔥🔥🤩😄
hLldTJApR4s,GALAXY NOVA,Zampa looks like a male version of scarlett johanson
hLldTJApR4s,hell9,They are straight like Jalebi 😂😂😂
hLldTJApR4s,Ameera Merza,"<a href=""https://www.youtube.com/watch?v=hLldTJApR4s&amp;t=1m32s"">1:32</a> ~are you jealous of woinis?~ i-"
hLldTJApR4s,Jimin Park,I found out this today (15.12.2020) And I just fell in love with these couple. Want them to be real.
hLldTJApR4s,Rohit Prasad,Zampa looks like Millie Bobby brown
hLldTJApR4s,Front Line Times,"जो लड़के जरुरत से ज्यादा Handsome दिखते है <br><a href=""http://www.youtube.com/results?search_query=%23zampa"">#Zampa</a> <a href=""http://www.youtube.com/results?search_query=%23stonis"">#Stonis</a>"
hLldTJApR4s,Sankesh Kumar Rao,Kuch jyada hi dostana lag raha h dono ka rishta
hLldTJApR4s,Soumen Ghosh,i am a boy but i want to marry <br>marcus stoinis. he is so much handsome<br>i just want romance with stoinis<br>what a killer look
hLldTJApR4s,Bharath s,I really think they love each other
hLldTJApR4s,Dibyendu Das,"<a href=""https://www.youtube.com/watch?v=hLldTJApR4s&amp;t=2m03s"">2:03</a> what they doing in the background?"
hLldTJApR4s,Ayrah Asif,What does you up mean???
hLldTJApR4s,The BEAST GAMING,Zampa looks like Jonas from Dark...
hLldTJApR4s,Kitse of Suburbia,"FIRST CLASS CRICKET BROMANCE RIGHT THERE, LADS!"
hLldTJApR4s,YASH K,In India both are famous for some similar kinda thing btwn em😁
hLldTJApR4s,Bhaskar Basita vlogs,Bhai me to couple video song dekh ke aaya....
hLldTJApR4s,Polar Boy,Remember to be surprised when they eventually come out.
hLldTJApR4s,Anubhav Shakya,Still a better lov story than Twilight 😁
hLldTJApR4s,Yashodeep,Wtf is the music hinting??
hLldTJApR4s,Siddharth Baisoya,Stoinis is the coolest guy
hLldTJApR4s,Shwetank Suman,Either Zampa looks like Tom Holland or Tom Holland looks like Zampa 😁😁
hLldTJApR4s,kanna biran,Lots of love from Chennai India I love both stoinis and zampa their bromance level is omg ❤️
hLldTJApR4s,Ambassador for Islam,"<a href=""https://www.youtube.com/watch?v=hLldTJApR4s&amp;t=1m48s"">1:48</a> <b>*ENEMY SPOTTED*</b>"
hLldTJApR4s,7HITTER,Both are gays
hLldTJApR4s,Worthy# Captain,"It started with bromance,<br>Now it&#39;s Romance,<br>God knows what&#39;s next!"
hLldTJApR4s,Vandana Unni,Big fan of stoinis
hLldTJApR4s,S Mitra,"<a href=""http://www.youtube.com/results?search_query=%23zoinis"">#Zoinis</a> shipper. 😍❤️"
hLldTJApR4s,RAJASHREE DAS,Zampa you are so cute
hLldTJApR4s,Haziq Hussain,Zamps kiss  omg
hLldTJApR4s,CLICK TO GET YOUR BROKEN RELATIONSHIP RESTORED,"I just got my ex husband back through the help of Dr vera segi love spells Experts. My husband left me for another woman, This was just 3 years of our marriage. The most painful thing is that I was pregnant with our second baby. I wanted him back. I did everything within my reach to bring him back  but all was in vain, I wanted him back so badly because of the love I had for him, I begged him with everything, I made promises but he refused. I explained my problem to my friend and she suggested that I should rather contact a spell caster that could help me cast a spell to bring him back , I had no choice than to try it. I messaged the spell caster called dr vera segi, and he assured me there was no problem and that everything will be okay before 11 hours. He cast the spell and surprisingly 11 hours later my husband called me. I was so surprised, I answered the call and all he said  was that he was so sorry for everything that had happened. He wanted me to return to him. He also said he loved me so much. I was so happy and went to him. That was how we started living together happily again.thanks to dr vera segi . If you are here and your Lover is turning you down, or your husband moved to another woman, do not cry anymore, contact Dr. Vera segi for help now..Here his contact, WhatsApp him: +2348051759674  email: verasegispells@<a href=""http://gmail.com/"">gmail.com</a>"
hLldTJApR4s,Jonesy,this whole interview zampa was like wtf is going on
hLldTJApR4s,Md Sumon,love you two gentlemen
hLldTJApR4s,Nucleo Heaven,"C&#39;mon rcb you could have used zampa against stoinis , zampa jldi out kardeta !!!!!!!"
hLldTJApR4s,Vijay Tiwari 2,Isiliye zampa single h aaj pata chala 😀
hLldTJApR4s,Rishi,Adam zampa looks like eleven from stranger things 😅
hLldTJApR4s,Aditya,Who&#39;s here after RCB vs DC?<br>Bde hrami ho beta🤣🤣
hLldTJApR4s,GHOSTLY gaming,"<a href=""https://www.youtube.com/watch?v=hLldTJApR4s&amp;t=3m02s"">3:02</a> samajh rahe ho😜"
hLldTJApR4s,shreenidhi k.k.,Who&#39;s here after a random post on social media
hLldTJApR4s,Rajdeep,Such a cute couple. Don&#39;t be ashamed guy its quite normal in this 21st century.
hLldTJApR4s,Adheel Crawage,They must be gaeee
hLldTJApR4s,Adheel Crawage,They must be gaeee
hLldTJApR4s,Adheel Crawage,They must be gaeee
hLldTJApR4s,Brett Peters,Legends
hLldTJApR4s,P Z,CRINGE<br><br><br><br><br><br><br><br>Well played
hLldTJApR4s,MRIDULA chaturvedi,Zampa should play for Sydney sixers
en7EwdZ_YO8,NinjaNATE,Guy is a legend!! 😂
en7EwdZ_YO8,Lawson Cole,"Bit about this bloke , definitely a goer."
en7EwdZ_YO8,George Pagotelis,David Hill - “Got him!”
en7EwdZ_YO8,Michael Keating,Legend
pmIOrr25pOc,YouTube account,Rip legend
pmIOrr25pOc,Max Barnish,Run him out when he&#39;s lying outside the crease! Can be run out off a no ball
pmIOrr25pOc,Debbiebabe69,"&#39;Im sure it was accidental&#39;....<br>Once or twice maybe, but most express demon pace fast bowlers manage to get through their career without &#39;accidently&#39; firing the ball straight from the hand to the batsmens head without recourse to the pitch twenty or more times....."
pmIOrr25pOc,William Southward,Well he got inside the line
pmIOrr25pOc,Raez,"Mayday,mayday,mayday!!!😯"
pmIOrr25pOc,Lachlan Murray,The way Warnie runs over when he gets hit
pmIOrr25pOc,Dave Keller,Bowling machines feels much faster than actual bowlers. Because they don&#39;t have any run up and bowling action.  It feels like a CANON. I faced bowling machine at 110km/hr it felt faster than many fast bowlers.
pmIOrr25pOc,Hank Hardigan,Sporting amateurs belong on tv so we can hear what they have to say
pmIOrr25pOc,Samrat Ashok,He tasted his own medicine..😂
pmIOrr25pOc,Mukesh Goyal,What&#39;s the need of the pitch when u r going to ball beamer. 😂
pmIOrr25pOc,Kunal Kishore,My experience with bowling machines is that they are way quicker than actual bowling if set for same speed.
pmIOrr25pOc,ishtiaq ahmed,That tester was not 150kph 😂😂😂
pmIOrr25pOc,hritik pawar,I want more ! Why only one ball ? Please do atleast an over
pmIOrr25pOc,Muhammad Touqeer,this is not a cricket
pmIOrr25pOc,Pargat Singh,Is this leather ball?
pmIOrr25pOc,Abhijit Paul,no reaction time
pmIOrr25pOc,The King of Yu-Gi-Oh! Video Games,"After the death of Phillip Hughes, I don&#39;t find anything like this funny anymore.<br>they are just stupid to me now."
pmIOrr25pOc,Chinmay Sharma,another one bites the dust 😂
pmIOrr25pOc,B San,Gee that gotta hurt
pmIOrr25pOc,Imtiaz Khan,Looks like he needs a concussion sub for that arm blow😂
pmIOrr25pOc,leongt1954,Dennis Lillee use to do it quite often if he got pissed off at a batsman and he could bowl up to 154
NtE4LUINKkM,Sewer Ratt,Vale Shane Warne.
NtE4LUINKkM,sambhajim,Hey Shane Warne my name is Shaurya I am a leg spinner like you
NtE4LUINKkM,Hoss,Nice Story but whatt up with  the meccas....somehow they need to blend in
NtE4LUINKkM,imran rahim,warnie please tell us about the ball of the century
NtE4LUINKkM,Skits Yeets,Why does Warne every time have a Berger at a fhone call
NtE4LUINKkM,Ram Bhattacharjee,"Great great animation just enjoyed superb, Warnie, thanks so much Fox Cricket, awesome"
NtE4LUINKkM,Arham and Ahzam,"<a href=""https://www.youtube.com/watch?v=CQVDosjcuT4&amp;t=4s"">https://www.youtube.com/watch?v=CQVDosjcuT4&amp;t=4s</a><br>If you want to watch a funny cricket video<br>your support will be greatly appreciated"
NtE4LUINKkM,SpÕRT's Sight,"<a href=""https://youtu.be/jsRLhXFMxVc"">https://youtu.be/jsRLhXFMxVc</a>"
NtE4LUINKkM,It'sBluey!,WARNE-ing! Love it
NtE4LUINKkM,Jack Mallobe,FIRST
fGCmCQLk044,Abisan Rajkumar,Why is there only 4 comments after 5 hours
fGCmCQLk044,Sandeep Kumar Yadav,I ddon&#39;t know why but Their smiles brings tears in my eyes
